id,repo,base_commit,query_source,query_text,proposed_no_gold_reason,source_url,resolution_comments,rerun_status,linked_commits,why_no_local_fix,evidence_snippets,source_sample_id,source_repo,source_task_type,pairing_profile,verdict,notes,has_local_gold_files,evidence_summary
abstention_candidate__organic_issue__af7a8789ea2a73fecbf45df2,vitejs/vite,f623ba37dbc517656a7ffb10bc1b3cb221a4bc72,issue,"Issue title: [vue-ts] ts compiler fails when handling input events in dom
Issue body excerpt: ### Describe the bug

When creating a project with the ""vue-ts"" template, the ts compiler is taking issue with the event-type of input-events.


### Reproduction

1) `yarn create @vitejs/app reproduce --template vue-ts`
2) add `<input type=""text"" @input=""e => $emit('input', e.target.value)"">` somewhere in the template
3) run `yarn build`

Fails with:

```
src/components/HelloWorld.vue:3:50 - error TS2531: Object is possibly 'null'.

3   <input type=""text"" @input=""e => $emit('input', e.target.value)"">
                                                   ~~~~~~~~

src/components/HelloWorld.vue:3:59 - error TS2339: Property 'value' does not exist on type 'EventTarget'.

3   <input type=""text"" @input=""e => $emit('input', e.target.value)"">
                                                            ~~~~~
```",upstream_dependency,https://github.com/vitejs/vite/issues/2943,"[""Upstream issue:\nhttps://github.com/johnsoncodehk/volar/issues/222\nhttps://github.com/vuejs/vue-next/issues/1359""]",,[],Maintainer resolution evidence classifies the issue as no repository-local fix; automatic checks found no issue closing commit event.,"[""Maintainer comment by haoqunjiang classified as upstream_dependency."", ""Upstream issue:\nhttps://github.com/johnsoncodehk/volar/issues/222\nhttps://github.com/vuejs/vue-next/issues/1359""]",,,,,valid_no_gold,Maintainer points to upstream Volar/Vue TypeScript handling issues; no Vite local fix is indicated.,,
abstention__counterfactual__2040138575eea8d2fc4e2a43,huggingface/diffusers,3a4421c89b9ecd8959741c70c6696cb3c844e40f,counterfactual_wrong_repo,"Pr Title: Enable mxfp4 model on CPU
Pr Body: CPU mxfp4 moe kernel already implemented. Fix the check to enable mxfp4 on CPU.

Waiting for CPU kernel merge and release.
Changed File Summary: 3 implementation files and 2 existing test files changed within 5 total files.",counterfactual_wrong_repo,https://github.com/huggingface/transformers/pull/43512,[],,[],"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (0a4b3f17ec58d3405b1c9a47) in huggingface/transformers, but the candidate corpus is huggingface/diffusers at 3a4421c89b9ecd8959741c70c6696cb3c844e40f. The paired repository shares profile python:ml; source repository paths and repository identity tokens were excluded from the query.",[],0a4b3f17ec58d3405b1c9a47,huggingface/transformers,code2test,python:ml,valid_no_gold,"ML-library counterfactual is plausible, but mxfp4 MOE CPU kernel support is Transformers-specific and no Diffusers local file is necessary.",,
abstention__counterfactual__0a023b2ca8d655da34f7840d,huggingface/diffusers,3a4421c89b9ecd8959741c70c6696cb3c844e40f,counterfactual_wrong_repo,"Pr Title: [CB] Changes for long generation
Pr Body: ## Summary                                                     
                                                                                                                                                                                                                                          
This PR fixes some issues related to memory to make long generation (16K+) easier.                                                                                                      
                                                                                                                                                                                                                                          
  - Fix KV dedup for decode batches (scheduler.py): Decode-only batches don't consume the read_indices cache budget, so don't reject them on that basis. Also gate the decode fast path on max_blocks_per_request > 0 instead of unconditionally enabling it.        
  - Fix memory estimation (requests.py): Use torch.cuda.mem_get_info instead of device_properties().total_memory, which ignored CUDA [path redacted] overhead (~0.5 GiB) and caused [path redacted]                                        
  - Raise max_memory_percent default 0.8 → 0.9 (configuration_utils.py): Now safe with the corrected memory accounting above.                                                                                                             
  - Write-only fast path (cache.py, input_outputs.py, scheduler.py): When a batch has no past-cache reads (pure prefills), skip the index_select read-back, avoid [path redacted] read_index, and return the input KV states directly. Also adjusts the CUDA-graph key to depend on the block-table path rather than max_kv_read > 0.
  - Two-peak me
...[truncated]
Changed File Summary: 7 implementation files and 1 existing test files changed within 8 total files.",counterfactual_wrong_repo,https://github.com/huggingface/transformers/pull/45530,[],,[],"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (a4afc36fc4ad65c7596fd5a5) in huggingface/transformers, but the candidate corpus is huggingface/diffusers at 3a4421c89b9ecd8959741c70c6696cb3c844e40f. The paired repository shares profile python:ml; source repository paths and repository identity tokens were excluded from the query.",[],a4afc36fc4ad65c7596fd5a5,huggingface/transformers,code2test,python:ml,valid_no_gold,"Transformers long token-generation memory query is a plausible Python ML counterfactual against Diffusers, with no Diffusers-local file needed.",,
abstention__counterfactual__cf24599aa557c9b8c46c6089,HypothesisWorks/hypothesis,c1d70b89c5d586660e1b21fdf422a10fd14e9d6c,counterfactual_wrong_repo,"Pr Title: subtests: fix inconcistent handling of non-string messages
Pr Body: Resolves: #14195
Changed File Summary: 1 implementation files and 1 existing test files changed within 4 total files.",counterfactual_wrong_repo,https://github.com/pytest-dev/pytest/pull/14196,[],,[],"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (5a834c2130d04105906a9240) in pytest-dev/pytest, but the candidate corpus is HypothesisWorks/hypothesis at c1d70b89c5d586660e1b21fdf422a10fd14e9d6c. The paired repository shares profile python:testing; source repository paths and repository identity tokens were excluded from the query.",[],5a834c2130d04105906a9240,pytest-dev/pytest,code2test,python:testing,valid_no_gold,"Testing-domain counterfactual is plausible, but Hypothesis has no local subtests implementation to inspect for this pytest change.",,
abstention__counterfactual__bed8b38b3946dfc7991953b5,tox-dev/tox,16df4d8d54d75b673482ab6021e5aaa3b2d0152a,counterfactual_wrong_repo,"Pr Title: subtests: fix inconcistent handling of non-string messages
Pr Body: Resolves: #14195
Changed File Summary: 1 implementation files and 1 existing test files changed within 4 total files.",counterfactual_wrong_repo,https://github.com/pytest-dev/pytest/pull/14196,[],,[],"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (5a834c2130d04105906a9240) in pytest-dev/pytest, but the candidate corpus is tox-dev/tox at 16df4d8d54d75b673482ab6021e5aaa3b2d0152a. The paired repository shares profile python:testing; source repository paths and repository identity tokens were excluded from the query.",[],5a834c2130d04105906a9240,pytest-dev/pytest,code2test,python:testing,valid_no_gold,"Testing-tool counterfactual is plausible, but tox does not own pytest subtest message handling; no target-local file is necessary.",,
abstention__counterfactual__139c4f9abe80ae4c8f918957,pytest-dev/pytest,c26c145e0fcef51426d64a184d0faa651777f86f,counterfactual_wrong_repo,"Pr Title: Print the seed when shrinking is slow
Review Comment: let's add an assertion that `seed` appears *exactly* once in the output, to check that we are not double-adding a message about seeds once we move the logic for that internally.",counterfactual_wrong_repo,https://github.com/HypothesisWorks/hypothesis/pull/4677,[],,[],"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (bf47308900fafdff5ca96ecd) in HypothesisWorks/hypothesis, but the candidate corpus is pytest-dev/pytest at c26c145e0fcef51426d64a184d0faa651777f86f. The paired repository shares profile python:testing; source repository paths and repository identity tokens were excluded from the query.",[],bf47308900fafdff5ca96ecd,HypothesisWorks/hypothesis,comment2context,python:testing,valid_no_gold,"Seed/output assertion is plausible in a testing framework, but pytest has no Hypothesis shrinking implementation that would be necessary context.",,
abstention__counterfactual__52c722e5a2c0c925f7d0ac37,vitejs/vite,5ba688bc422c54944bc6fc563bfe1ba2616a0911,counterfactual_wrong_repo,"Pr Title: chore(cli): mirror cli-daemon spawn pattern in `cli show`
Review Comment: Why don't we destroy stdin here as well?",counterfactual_wrong_repo,https://github.com/microsoft/playwright/pull/40770,[],,[],"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (2f39489dd27f283deb0f7fae) in microsoft/playwright, but the candidate corpus is vitejs/vite at 5ba688bc422c54944bc6fc563bfe1ba2616a0911. The paired repository shares profile javascript:testing; source repository paths and repository identity tokens were excluded from the query.",[],2f39489dd27f283deb0f7fae,microsoft/playwright,comment2context,javascript:testing,valid_no_gold,JavaScript CLI stdin/spawn question is plausibly similar enough for Vite but source-specific Playwright context is absent from the wrong repo.,,
abstention__counterfactual__4ceb7bf8e03ad19cf5db44ef,ipython/ipython,79f313ab453f82d231ba7ac2c1e5211e71d612ce,counterfactual_wrong_repo,"Failure Excerpt: $ python -m venv .arb-venv
...
fault, show_default=True)
        def cli_with_choices(g):
            pass
    
        # Check that the default value is kept normalized to the type of the choice.
        assert cli_with_choices.params[0].default == default
    
        result = runner.invoke(cli_with_choices, [""--help""])
        extra_usage = f""[default: {default_string}]""
        if default_string is None:
            assert extra_usage not in result.output
        else:
>           assert extra_usage in result.output
E           AssertionError: assert '[default: GREEN]' in 'Usage: cli-with-choices [OPTIONS]\n\nOptions:\n  -g [RED|GREEN|BLUE]  [default: 2]\n  --help               Show this message and exit.\n'
E            +  where 'Usage: cli-with-choices [OPTIONS]\n\nOptions:\n  -g [RED|GREEN|BLUE]  [default: 2]\n  --help               Show this message and exit.\n' = <Result okay>.output

 [path redacted]:1422: AssertionError
=========================== short test summary info ============================
FAILED [path redacted]::test_choice_default_rendering[HashType-HashType.SHA1-SHA1]
FAILED [path redacted]::test_choice_default_rendering[Number-2-TWO] - A...
FAILED [path redacted]::test_choice_default_rendering[Letter-b-B] - Ass...
FAILED [path redacted]::test_choice_default_rendering[Color-Color.GREEN-GREEN]
FAILED [path redacted]::test_choice_default_rendering[ColorInt-2-GREEN]
======================== 5 failed, 295 passed in 0.53s =========================",counterfactual_wrong_repo,https://github.com/pallets/click/pull/3004,,,,,,8882930f15d1cd0966e4ff81,pallets/click,trace2code,python:cli,valid_no_gold,"Python CLI trace is plausible in IPython, but Choice/default help rendering is Click-specific and no IPython file is necessary.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (8882930f15d1cd0966e4ff81) in pallets/click, but the candidate corpus is ipython/ipython at 79f313ab453f82d231ba7ac2c1e5211e71d612ce. The paired repository shares profile python:cli; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__54e7cc1417c70e81391e2f28,pypa/pip,b97708aadb64c9f07497f964bb32eb4df0fa2a30,counterfactual_wrong_repo,"Failure Excerpt: $ python -m venv .arb-venv
...
 prompt else ""Flag: ""
    
                # Add the user input to the expected output.
                assert isinstance(input, str)
                expected_output += f""{expected_prompt}{input}\n""
    
                if expected is INVALID:
                    expected_output += ""Error: invalid input\n""
    
                # The prompt is expected to be repeated.
                if expected in (REPEAT, INVALID):
                    expected_output += expected_prompt
    
            if expected not in (REPEAT, INVALID):
                expected_output += f""{expected!r}\n""
    
>           assert result.output == expected_output
E           AssertionError: assert 'Flag [y/N]: n\nFalse\n' == 'Flag [Y/n]: n\nFalse\n'
E             
E             - Flag [Y/n]: n
E             ?       ^ ^
E             + Flag [y/N]: n
E             ?       ^ ^
E               False

 [path redacted]:935: AssertionError
=========================== short test summary info ============================
FAILED [path redacted]::test_flag_value_and_default[opt_params49-args49-True]
FAILED [path redacted]::test_flag_value_prompt[--flag-opt_params60-args60-[Y/n]--True]
FAILED [path redacted]::test_flag_value_prompt[--flag-opt_params61-args61-[Y/n]-y-True]
FAILED [path redacted]::test_flag_value_prompt[--flag-opt_params62-args62-[Y/n]-n-False]
================== 4 failed, 732 passed, 23 skipped in 1.08s ===================",counterfactual_wrong_repo,https://github.com/pallets/click/pull/3239,,,,,,a4218c7e484b796962f32982,pallets/click,trace2code,python:cli,valid_no_gold,"Python CLI prompt trace is plausible for pip, but boolean flag prompt default rendering is Click-specific and no pip local file is necessary.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (a4218c7e484b796962f32982) in pallets/click, but the candidate corpus is pypa/pip at b97708aadb64c9f07497f964bb32eb4df0fa2a30. The paired repository shares profile python:cli; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__f35b21d3cb618817122ba055,pytest-dev/pytest,0c80a1c836616b0206a4af2fe72001ff797a5f8f,counterfactual_wrong_repo,"Failure Excerpt: $ python -m venv .arb-venv
...
 prompt else ""Flag: ""
    
                # Add the user input to the expected output.
                assert isinstance(input, str)
                expected_output += f""{expected_prompt}{input}\n""
    
                if expected is INVALID:
                    expected_output += ""Error: invalid input\n""
    
                # The prompt is expected to be repeated.
                if expected in (REPEAT, INVALID):
                    expected_output += expected_prompt
    
            if expected not in (REPEAT, INVALID):
                expected_output += f""{expected!r}\n""
    
>           assert result.output == expected_output
E           AssertionError: assert 'Flag [y/N]: n\nFalse\n' == 'Flag [Y/n]: n\nFalse\n'
E             
E             - Flag [Y/n]: n
E             ?       ^ ^
E             + Flag [y/N]: n
E             ?       ^ ^
E               False

 [path redacted]:935: AssertionError
=========================== short test summary info ============================
FAILED [path redacted]::test_flag_value_and_default[opt_params49-args49-True]
FAILED [path redacted]::test_flag_value_prompt[--flag-opt_params60-args60-[Y/n]--True]
FAILED [path redacted]::test_flag_value_prompt[--flag-opt_params61-args61-[Y/n]-y-True]
FAILED [path redacted]::test_flag_value_prompt[--flag-opt_params62-args62-[Y/n]-n-False]
================== 4 failed, 732 passed, 23 skipped in 1.08s ===================",counterfactual_wrong_repo,https://github.com/pallets/click/pull/3239,,,,,,a4218c7e484b796962f32982,pallets/click,trace2code,python:cli,valid_no_gold,"pytest is a Python CLI/testing tool, but Click prompt default rendering is not pytest-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (a4218c7e484b796962f32982) in pallets/click, but the candidate corpus is pytest-dev/pytest at 0c80a1c836616b0206a4af2fe72001ff797a5f8f. The paired repository shares profile python:cli; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__80dedb6db83159610ec4e590,ipython/ipython,79f313ab453f82d231ba7ac2c1e5211e71d612ce,counterfactual_wrong_repo,"Failure Excerpt: $ python -m venv .arb-venv
...
 prompt else ""Flag: ""
    
                # Add the user input to the expected output.
                assert isinstance(input, str)
                expected_output += f""{expected_prompt}{input}\n""
    
                if expected is INVALID:
                    expected_output += ""Error: invalid input\n""
    
                # The prompt is expected to be repeated.
                if expected in (REPEAT, INVALID):
                    expected_output += expected_prompt
    
            if expected not in (REPEAT, INVALID):
                expected_output += f""{expected!r}\n""
    
>           assert result.output == expected_output
E           AssertionError: assert 'Flag [y/N]: n\nFalse\n' == 'Flag [Y/n]: n\nFalse\n'
E             
E             - Flag [Y/n]: n
E             ?       ^ ^
E             + Flag [y/N]: n
E             ?       ^ ^
E               False

 [path redacted]:935: AssertionError
=========================== short test summary info ============================
FAILED [path redacted]::test_flag_value_and_default[opt_params49-args49-True]
FAILED [path redacted]::test_flag_value_prompt[--flag-opt_params60-args60-[Y/n]--True]
FAILED [path redacted]::test_flag_value_prompt[--flag-opt_params61-args61-[Y/n]-y-True]
FAILED [path redacted]::test_flag_value_prompt[--flag-opt_params62-args62-[Y/n]-n-False]
================== 4 failed, 732 passed, 23 skipped in 1.08s ===================",counterfactual_wrong_repo,https://github.com/pallets/click/pull/3239,,,,,,a4218c7e484b796962f32982,pallets/click,trace2code,python:cli,valid_no_gold,"IPython has interactive CLI behavior, but this flag prompt y/N rendering failure belongs to Click and has no IPython-local fix context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (a4218c7e484b796962f32982) in pallets/click, but the candidate corpus is ipython/ipython at 79f313ab453f82d231ba7ac2c1e5211e71d612ce. The paired repository shares profile python:cli; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__b77453bb3b2bc2bf3f97fa55,pytest-dev/pytest,7bc02cca0dd92ec505b4556c054b4e06e9cb8d4d,counterfactual_wrong_repo,"Failure Excerpt: $ python -m venv .arb-venv
...
 [path redacted]\\ [path redacted]"",
                [""f.txt""],
                [""/Applications/Sublime [path redacted]"", ""f.txt""],
                id=""escaped space in unix path (issue 1026)"",
            ),
        ],
    )
    def test_editor_path_normalization(editor_cmd, filenames, expected_args):
        with patch(""subprocess.Popen"") as mock_popen:
            mock_popen.return_value.wait.return_value = 0
            Editor(editor=editor_cmd).edit_files(filenames)
    
            mock_popen.assert_called_once()
            args = mock_popen.call_args[1].get(""args"") or mock_popen.call_args[0][0]
>           assert args == expected_args
E           assert '/Applications/Sublime\\ [path redacted] ""f.txt""' == ['/Applications/Sublime [path redacted]', 'f.txt']

 [path redacted]:468: AssertionError
=========================== short test summary info ============================
FAILED [path redacted]::test_editor_path_normalization[editor with args]
FAILED [path redacted]::test_editor_path_normalization[shell metacharacters in filename]
FAILED [path redacted]::test_editor_path_normalization[quoted windows path with spaces (issue 1026)]
FAILED [path redacted]::test_editor_path_normalization[command with flags (pr 1477)]
FAILED [path redacted]::test_editor_path_normalization[quoted command with args (issue 1026)]
FAILED [path redacted]::test_editor_path_normalization[unix absolute path]
FAILED [path redacted]::test_editor_path_normalization[escaped space in unix path (issue 1026)]
================== 7 failed, 150 passed, 23 skipped in 0.35s ===================",counterfactual_wrong_repo,https://github.com/pallets/click/pull/3245,,,,,,e7f9f3fc7342903c89bfb775,pallets/click,trace2code,python:cli,valid_no_gold,"pytest can launch subprocesses in tests, but editor command path normalization is Click utility behavior, not pytest local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (e7f9f3fc7342903c89bfb775) in pallets/click, but the candidate corpus is pytest-dev/pytest at 7bc02cca0dd92ec505b4556c054b4e06e9cb8d4d. The paired repository shares profile python:cli; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__887e2bc3077ccf930db971e4,pypa/pip,768810ea6d01c9edc3dd21bf5a69a89d80849c59,counterfactual_wrong_repo,"Failure Excerpt: $ python -m venv .arb-venv
...
 [path redacted]\\ [path redacted]"",
                [""f.txt""],
                [""/Applications/Sublime [path redacted]"", ""f.txt""],
                id=""escaped space in unix path (issue 1026)"",
            ),
        ],
    )
    def test_editor_path_normalization(editor_cmd, filenames, expected_args):
        with patch(""subprocess.Popen"") as mock_popen:
            mock_popen.return_value.wait.return_value = 0
            Editor(editor=editor_cmd).edit_files(filenames)
    
            mock_popen.assert_called_once()
            args = mock_popen.call_args[1].get(""args"") or mock_popen.call_args[0][0]
>           assert args == expected_args
E           assert '/Applications/Sublime\\ [path redacted] ""f.txt""' == ['/Applications/Sublime [path redacted]', 'f.txt']

 [path redacted]:468: AssertionError
=========================== short test summary info ============================
FAILED [path redacted]::test_editor_path_normalization[editor with args]
FAILED [path redacted]::test_editor_path_normalization[shell metacharacters in filename]
FAILED [path redacted]::test_editor_path_normalization[quoted windows path with spaces (issue 1026)]
FAILED [path redacted]::test_editor_path_normalization[command with flags (pr 1477)]
FAILED [path redacted]::test_editor_path_normalization[quoted command with args (issue 1026)]
FAILED [path redacted]::test_editor_path_normalization[unix absolute path]
FAILED [path redacted]::test_editor_path_normalization[escaped space in unix path (issue 1026)]
================== 7 failed, 150 passed, 23 skipped in 0.35s ===================",counterfactual_wrong_repo,https://github.com/pallets/click/pull/3245,,,,,,e7f9f3fc7342903c89bfb775,pallets/click,trace2code,python:cli,valid_no_gold,"pip is a Python CLI, but editor path normalization in Click testing is not pip-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (e7f9f3fc7342903c89bfb775) in pallets/click, but the candidate corpus is pypa/pip at 768810ea6d01c9edc3dd21bf5a69a89d80849c59. The paired repository shares profile python:cli; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__5b5a158fedb28575b7d545e1,HypothesisWorks/hypothesis,84f92dcf29229e37f822ba3ba5eea4212d2abf35,counterfactual_wrong_repo,"Failure Excerpt: $ python -m venv .arb-venv
...
fault, show_default=True)
        def cli_with_choices(g):
            pass
    
        # Check that the default value is kept normalized to the type of the choice.
        assert cli_with_choices.params[0].default == default
    
        result = runner.invoke(cli_with_choices, [""--help""])
        extra_usage = f""[default: {default_string}]""
        if default_string is None:
            assert extra_usage not in result.output
        else:
>           assert extra_usage in result.output
E           AssertionError: assert '[default: GREEN]' in 'Usage: cli-with-choices [OPTIONS]\n\nOptions:\n  -g [RED|GREEN|BLUE]  [default: 2]\n  --help               Show this message and exit.\n'
E            +  where 'Usage: cli-with-choices [OPTIONS]\n\nOptions:\n  -g [RED|GREEN|BLUE]  [default: 2]\n  --help               Show this message and exit.\n' = <Result okay>.output

 [path redacted]:1422: AssertionError
=========================== short test summary info ============================
FAILED [path redacted]::test_choice_default_rendering[HashType-HashType.SHA1-SHA1]
FAILED [path redacted]::test_choice_default_rendering[Number-2-TWO] - A...
FAILED [path redacted]::test_choice_default_rendering[Letter-b-B] - Ass...
FAILED [path redacted]::test_choice_default_rendering[Color-Color.GREEN-GREEN]
FAILED [path redacted]::test_choice_default_rendering[ColorInt-2-GREEN]
======================== 5 failed, 295 passed in 0.53s =========================",counterfactual_wrong_repo,https://github.com/pallets/click/pull/3004,,,,,,8882930f15d1cd0966e4ff81,pallets/click,trace2code,python:cli,valid_no_gold,"Hypothesis is a Python testing project, but CLI choice default help rendering is Click-specific and no Hypothesis file is necessary.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (8882930f15d1cd0966e4ff81) in pallets/click, but the candidate corpus is HypothesisWorks/hypothesis at 84f92dcf29229e37f822ba3ba5eea4212d2abf35. The paired repository shares profile python:cli; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__40ffeacfe902e3937aafe1ec,HypothesisWorks/hypothesis,c1d70b89c5d586660e1b21fdf422a10fd14e9d6c,counterfactual_wrong_repo,"Pr Title: Add `--max-warnings` option to fail test runs
Review Comment: Could you please also add some tests with configurations that filter warnings, together with the new --max-warnings option? This will capture the current behavior and ensure we do not regress in the future.",counterfactual_wrong_repo,https://github.com/pytest-dev/pytest/pull/14372,,,,,,a5ef6228e76da22ccdcf6687,pytest-dev/pytest,comment2context,python:testing,valid_no_gold,"Testing-domain counterfactual is plausible, but pytest --max-warnings behavior is not implemented in Hypothesis.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (a5ef6228e76da22ccdcf6687) in pytest-dev/pytest, but the candidate corpus is HypothesisWorks/hypothesis at c1d70b89c5d586660e1b21fdf422a10fd14e9d6c. The paired repository shares profile python:testing; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__95ff8db4017fa62a3146a288,tox-dev/tox,16df4d8d54d75b673482ab6021e5aaa3b2d0152a,counterfactual_wrong_repo,"Pr Title: Add `--max-warnings` option to fail test runs
Review Comment: Could you please also add some tests with configurations that filter warnings, together with the new --max-warnings option? This will capture the current behavior and ensure we do not regress in the future.",counterfactual_wrong_repo,https://github.com/pytest-dev/pytest/pull/14372,,,,,,a5ef6228e76da22ccdcf6687,pytest-dev/pytest,comment2context,python:testing,valid_no_gold,"tox is a testing workflow tool, but pytest warning-filter and --max-warnings behavior is not tox-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (a5ef6228e76da22ccdcf6687) in pytest-dev/pytest, but the candidate corpus is tox-dev/tox at 16df4d8d54d75b673482ab6021e5aaa3b2d0152a. The paired repository shares profile python:testing; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__9805f3f0620c4c7ac6d80877,tox-dev/tox,16df4d8d54d75b673482ab6021e5aaa3b2d0152a,counterfactual_wrong_repo,"Pr Title: Print the seed when shrinking is slow
Review Comment: let's add an assertion that `seed` appears *exactly* once in the output, to check that we are not double-adding a message about seeds once we move the logic for that internally.",counterfactual_wrong_repo,https://github.com/HypothesisWorks/hypothesis/pull/4677,,,,,,bf47308900fafdff5ca96ecd,HypothesisWorks/hypothesis,comment2context,python:testing,valid_no_gold,"Testing-domain counterfactual is plausible, but Hypothesis shrinking seed output is not tox-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (bf47308900fafdff5ca96ecd) in HypothesisWorks/hypothesis, but the candidate corpus is tox-dev/tox at 16df4d8d54d75b673482ab6021e5aaa3b2d0152a. The paired repository shares profile python:testing; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__20eb8b8f145a2d0f8570b1bd,pytest-dev/pytest,8ecf49ec2807768105b05dda5461b28cdad89d03,counterfactual_wrong_repo,"Pr Title: feat(config): Allow ranges in envlist
Review Comment: FWIW you no longer needs to add py and can include the `.` nowadays. E.g. `3.{13-9}` is valid. Probably should add a test for that too.",counterfactual_wrong_repo,https://github.com/tox-dev/tox/pull/3503,,,,,,3e3c5349d79cbfd3366c746f,tox-dev/tox,comment2context,python:testing,valid_no_gold,"pytest is a testing tool, but tox envlist range syntax is not pytest-local behavior.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (3e3c5349d79cbfd3366c746f) in tox-dev/tox, but the candidate corpus is pytest-dev/pytest at 8ecf49ec2807768105b05dda5461b28cdad89d03. The paired repository shares profile python:testing; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__49ec5da10478a184ad8d82e8,HypothesisWorks/hypothesis,c1d70b89c5d586660e1b21fdf422a10fd14e9d6c,counterfactual_wrong_repo,"Pr Title: feat(config): Allow ranges in envlist
Review Comment: FWIW you no longer needs to add py and can include the `.` nowadays. E.g. `3.{13-9}` is valid. Probably should add a test for that too.",counterfactual_wrong_repo,https://github.com/tox-dev/tox/pull/3503,,,,,,3e3c5349d79cbfd3366c746f,tox-dev/tox,comment2context,python:testing,valid_no_gold,"Hypothesis is a testing project, but tox envlist range syntax has no Hypothesis-local implementation.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (3e3c5349d79cbfd3366c746f) in tox-dev/tox, but the candidate corpus is HypothesisWorks/hypothesis at c1d70b89c5d586660e1b21fdf422a10fd14e9d6c. The paired repository shares profile python:testing; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__e7d1a726b4473542993808b3,pytest-dev/pytest,7bc02cca0dd92ec505b4556c054b4e06e9cb8d4d,counterfactual_wrong_repo,"Pr Title: Add `base_python_file` config option
Review Comment: Needs to be a list, as is base_python, and we should not allow setting base_python at the same time as base_python_file",counterfactual_wrong_repo,https://github.com/tox-dev/tox/pull/3899,,,,,,e52201a1f70640a0cd30d807,tox-dev/tox,comment2context,python:testing,valid_no_gold,"pytest is a testing tool, but tox base_python_file configuration is not pytest-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (e52201a1f70640a0cd30d807) in tox-dev/tox, but the candidate corpus is pytest-dev/pytest at 7bc02cca0dd92ec505b4556c054b4e06e9cb8d4d. The paired repository shares profile python:testing; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__22d8229b9d3b944c3aca55d7,HypothesisWorks/hypothesis,2b1de221b8f627131169cac859597da6283cb7e1,counterfactual_wrong_repo,"Pr Title: Add `base_python_file` config option
Review Comment: Needs to be a list, as is base_python, and we should not allow setting base_python at the same time as base_python_file",counterfactual_wrong_repo,https://github.com/tox-dev/tox/pull/3899,,,,,,e52201a1f70640a0cd30d807,tox-dev/tox,comment2context,python:testing,valid_no_gold,"Hypothesis is a testing project, but tox base_python/base_python_file configuration is not Hypothesis-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (e52201a1f70640a0cd30d807) in tox-dev/tox, but the candidate corpus is HypothesisWorks/hypothesis at 2b1de221b8f627131169cac859597da6283cb7e1. The paired repository shares profile python:testing; source repository paths and repository identity tokens were excluded from the query."
abstention__counterfactual__b6ba4334eb30cb7663a22615,eslint/eslint,78892043a36da4aa7640b59c99344b00c181048a,counterfactual_wrong_repo,"Pr Title: chore(cli): mirror cli-daemon spawn pattern in `cli show`
Review Comment: Why don't we destroy stdin here as well?",counterfactual_wrong_repo,https://github.com/microsoft/playwright/pull/40770,,,,,,2f39489dd27f283deb0f7fae,microsoft/playwright,comment2context,javascript:testing,valid_no_gold,"ESLint is a JavaScript CLI, but Playwright cli-daemon stdin lifecycle is not ESLint-local context.",,"Counterfactual wrong-repo sample: this query is derived from a real positive ARB sample (2f39489dd27f283deb0f7fae) in microsoft/playwright, but the candidate corpus is eslint/eslint at 78892043a36da4aa7640b59c99344b00c181048a. The paired repository shares profile javascript:testing; source repository paths and repository identity tokens were excluded from the query."
